Date,Open,High,Low,Close,Volume,Market Cap
2018-01-01,12596.01857,14298.86584,12395.28947,14033.56799,11818683014.0,230000000000.0
2018-01-02,14046.00276,14521.96554,12980.81113,13577.18855,9527935462.0,229000000000.0
2018-01-03,13644.69304,15468.20814,13195.87352,14938.17668,11519263413.0,235000000000.0
2018-01-04,14895.27537,15646.49864,14470.73767,15079.15218,15486225672.0,254000000000.0
2018-01-05,15168.97237,16708.70927,14286.66985,15163.89895,17853763691.0,251000000000.0
2018-01-06,15197.76475,17161.635,14878.04817,16989.16148,19609983790.0,272000000000.0
2018-01-07,17025.65642,17179.03357,16336.05622,17162.01641,18955266191.0,288000000000.0
2018-01-08,17147.5764,17147.5764,15811.12077,16515.28737,14928537113.0,285000000000.0
2018-01-09,16265.34084,18578.49314,13940.416,15218.63286,15332152746.0,263000000000.0
2018-01-10,15190.76115,16153.55621,14491.07305,14710.59636,16217162080.0,254000000000.0
2018-01-11,14705.36754,15065.00252,13822.1495,15065.00252,15928534701.0,241000000000.0
2018-01-12,15120.84411,15152.80451,13113.73774,13501.98144,15709420581.0,233000000000.0
2018-01-13,13571.75813,14364.99214,13108.29116,14089.11203,12799444154.0,232000000000.0
2018-01-14,14066.98128,14807.72901,14066.98128,14552.77603,11643386358.0,242000000000.0
2018-01-15,14535.05729,14661.4007,13123.35603,13815.42967,11121051176.0,231000000000.0
2018-01-16,13787.98921,14929.66735,13663.14242,13769.21644,10282025657.0,235000000000.0
2018-01-17,13797.97554,14430.17095,9963.101192,11445.84964,12240679658.0,206000000000.0
2018-01-18,11284.38864,11750.69524,9300.527455,11139.59209,15748924943.0,180000000000.0
2018-01-19,11201.99236,12348.93238,10755.67951,11305.3074,15847953324.0,193000000000.0
2018-01-20,11209.29194,12140.06162,10839.80303,11517.12995,11002606473.0,197000000000.0
2018-01-21,11571.61787,13482.69124,11571.61787,12961.20566,9405841904.0,213000000000.0
2018-01-22,12982.92075,12982.92075,11241.29591,11481.02513,8556846220.0,200000000000.0
2018-01-23,11529.52182,11950.61767,10164.07308,10917.30641,8135625787.0,189000000000.0
2018-01-24,10917.29084,11335.21575,10113.3804,10800.47262,9191153509.0,181000000000.0
2018-01-25,10821.59111,10821.59111,10821.59111,10821.59111,8473730460.0,182000000000.0
2018-01-26,11353.62685,11730.7456,11027.00545,11219.4367,8775510518.0,192000000000.0
2018-01-27,11203.60858,11668.42645,10406.80905,11123.95015,7926703936.0,187000000000.0
2018-01-28,11112.81785,11648.84804,10943.32371,11446.46873,7210080914.0,191000000000.0
2018-01-29,11492.65019,12113.07635,11460.24989,11865.23189,6719212830.0,198000000000.0
2018-01-30,11778.74425,11924.9553,11235.99591,11348.08379,4406818761.0,193000000000.0
2018-01-31,11365.34514,11366.82402,10003.92892,10084.49524,4488869928.0,181000000000.0
2018-02-01,10104.97187,10421.6627,9755.968518,10236.67507,5056861149.0,170000000000.0
2018-02-02,10269.84389,10332.94607,8700.332595,9171.249369,4557095327.0,162000000000.0
2018-02-03,9118.23127,9127.685961,7588.546351,8768.328115,5511338158.0,144000000000.0
2018-02-04,8763.536968,9417.790992,8173.729947,9191.270888,4856472806.0,151000000000.0
2018-02-05,9198.067914,9351.571884,7986.357859,8256.583798,3993493752.0,147000000000.0
2018-02-06,8215.505812,8343.181452,6665.107706,6905.959543,4795001557.0,130000000000.0
2018-02-07,6910.997302,7888.143213,5963.239119,7768.942755,5255682913.0,116000000000.0
2018-02-08,7714.073104,8503.327577,7221.33045,7587.933554,5174580851.0,134000000000.0
2018-02-09,7569.867387,8587.375057,7569.867387,8256.155151,4511057946.0,140000000000.0
2018-02-10,8266.287,8708.001259,7850.112866,8684.106762,4374319140.0,140000000000.0
2018-02-11,8697.342477,9080.51309,8282.274356,8624.238538,4794961601.0,147000000000.0
2018-02-12,8624.258121,8624.258121,7914.92155,8099.307366,3776449041.0,139000000000.0
2018-02-13,8120.351924,8968.577272,8120.351924,8863.252806,3543127387.0,146000000000.0
2018-02-14,8887.228307,8906.177327,8424.412411,8577.572064,3616243668.0,146000000000.0
2018-02-15,8564.700308,9518.54,8564.700308,9505.15,6626407147.0,153000000000.0
2018-02-16,9494.63,10183.83954,9408.506509,10117.07499,4739907421.0,166000000000.0
2018-02-17,10091.75021,10275.01237,9811.975773,10245.30885,4465120674.0,171000000000.0
2018-02-18,10234.61279,11123.13445,10164.86484,11095.6086,4558021814.0,181000000000.0
2018-02-19,11124.36049,11326.12751,10338.06995,10576.17556,5158247527.0,183000000000.0
2018-02-20,10562.64447,11224.55349,10512.36951,11191.90266,4101946825.0,184000000000.0
2018-02-21,11197.75978,11976.61948,11197.75978,11446.21506,4769640710.0,197000000000.0
2018-02-22,11436.16648,11436.16648,10502.25224,10680.36171,5508367042.0,185000000000.0
2018-02-23,10691.35053,11034.67135,9913.997707,9987.171846,5331192808.0,175000000000.0
2018-02-24,9972.72336,10493.76915,9732.257318,10348.06763,4784103252.0,171000000000.0
2018-02-25,10328.56737,10605.86942,9593.227151,9843.276427,3787518210.0,169000000000.0
2018-02-26,9844.51679,9958.1309,9413.02229,9699.647408,3265197229.0,163000000000.0
2018-02-27,9703.321916,10481.37088,9513.122941,10371.77268,3261955538.0,168000000000.0
2018-02-28,10388.88234,10913.29636,10256.80488,10736.49053,3915484543.0,179000000000.0
2018-03-01,10727.53513,11085.82487,10402.00726,10412.02401,3642202554.0,180000000000.0
2018-03-02,10423.58148,10974.71673,10375.2658,10929.7655,3441035104.0,180000000000.0
2018-03-03,10920.66207,11157.47957,10724.63082,11095.09196,4030692044.0,187000000000.0
2018-03-04,11094.23742,11531.36898,11094.23742,11494.89894,3526443821.0,192000000000.0
2018-03-05,11497.56432,11516.38357,11144.73568,11516.38357,3861373866.0,191000000000.0
2018-03-06,11502.66667,11622.50317,11394.62718,11527.56879,4219752284.0,195000000000.0
2018-03-07,11520.40245,11520.40245,10637.81971,10697.57229,4804420267.0,187000000000.0
2018-03-08,10721.47528,10869.53871,9701.56339,9968.268316,5234978813.0,178000000000.0
2018-03-09,9971.758251,10139.85028,9338.281975,9433.592923,4793198293.0,165000000000.0
2018-03-10,9411.715541,9479.824937,8497.330822,9345.521676,4328631178.0,152000000000.0
2018-03-11,9339.626813,9525.48427,8821.45607,8894.85712,4505811284.0,157000000000.0
2018-03-12,8856.718881,9704.329234,8581.458153,9570.367448,4665413194.0,154000000000.0
2018-03-13,9557.854233,9893.083613,8803.80121,9216.378706,5058109367.0,161000000000.0
2018-03-14,9179.776982,9481.708192,8948.052187,9208.440502,5095834460.0,156000000000.0
2018-03-15,9206.908111,9352.331545,8036.245911,8262.032897,4034218467.0,149000000000.0
2018-03-16,8255.725416,8417.992104,7750.225412,8291.944666,5294581212.0,138000000000.0
2018-03-17,8302.595689,8570.713787,7982.803114,8315.139163,4153900849.0,141000000000.0
2018-03-18,8294.104092,8325.924047,7795.17988,7906.38397,4224100753.0,137000000000.0
2018-03-19,7912.658935,8232.483152,7364.223838,8092.439642,4628590454.0,130000000000.0
2018-03-20,8195.616342,8662.302735,8153.67588,8588.661986,5074015988.0,144000000000.0
2018-03-21,8620.287306,9045.588198,8369.279766,8892.783654,4501108576.0,146000000000.0
2018-03-22,8907.399598,9173.541313,8862.636694,8978.01899,4432036552.0,153000000000.0
2018-03-23,8970.660358,9104.40392,8570.975758,8721.57,3735442601.0,149000000000.0
2018-03-24,8728.47,8865.051157,8342.776073,8865.051157,4026875184.0,145000000000.0
2018-03-25,8923.404783,9002.746569,8634.65403,8661.018753,3067943937.0,150000000000.0
2018-03-26,8554.421565,8680.428839,8425.566951,8466.556129,3029683212.0,146000000000.0
2018-03-27,8453.806862,8522.62869,7907.88547,8187.383924,2833668580.0,140000000000.0
2018-03-28,8171.701764,8210.957189,7786.080922,7828.221732,3702257445.0,136000000000.0
2018-03-29,7821.60587,8097.640957,7791.303084,7954.826953,3173707436.0,135000000000.0
2018-03-30,7947.627557,7976.070835,7010.869711,7178.058623,3386756377.0,128000000000.0
2018-03-31,7154.016617,7256.653697,6665.141403,6880.453144,4781184233.0,118000000000.0
2018-04-01,6875.890211,7188.22564,6842.080218,6955.124518,4072365791.0,119000000000.0
2018-04-02,6959.89062,7054.47748,6506.022091,6830.630577,3598865262.0,116000000000.0
2018-04-03,6841.725764,7116.935685,6806.530093,7061.622526,3914063317.0,119000000000.0
2018-04-04,7066.360265,7521.80505,7053.68567,7454.69179,4155294224.0,125000000000.0
2018-04-05,7454.194481,7454.194481,6791.910367,6840.93611,4231706035.0,121000000000.0
2018-04-06,6844.005785,6936.155484,6651.188594,6819.726657,4403251764.0,115000000000.0
2018-04-07,6796.855664,6869.360103,6601.406734,6637.296686,3711281114.0,114000000000.0
2018-04-08,6640.309471,7037.930491,6637.541563,6894.151859,3240556398.0,117000000000.0
2018-04-09,6898.345033,7076.715293,6898.345033,7000.923355,3056918181.0,119000000000.0
2018-04-10,7013.715304,7155.497904,6663.308517,6772.871609,3560325737.0,118000000000.0
2018-04-11,6782.532083,6876.318025,6710.130737,6844.301557,3585817439.0,115000000000.0
2018-04-12,6845.560832,6946.721491,6832.638659,6932.843296,3484554527.0,117000000000.0
2018-04-13,6933.971966,7824.357866,6788.545634,7821.822517,5569495530.0,124000000000.0
2018-04-14,7821.364049,8124.051804,7698.959083,7866.931623,7108692315.0,136000000000.0
2018-04-15,7862.979157,8084.181206,7806.771554,7910.243775,5221454292.0,135000000000.0
2018-04-16,7931.478615,8313.382622,7927.41885,8301.987534,4064566540.0,139000000000.0
2018-04-17,8306.24171,8344.618513,7899.380607,8038.471105,4364099389.0,137000000000.0
2018-04-18,8042.520382,8126.352752,7856.158342,7889.50363,4617797212.0,137000000000.0
2018-04-19,7898.148907,8168.591184,7888.236331,8133.862763,5174175283.0,137000000000.0
2018-04-20,8137.721564,8284.837636,8108.010268,8280.64311,5571921610.0,140000000000.0
2018-04-21,8279.071885,8872.532517,8247.720147,8813.044081,5856252722.0,143000000000.0
2018-04-22,8831.324168,8961.902201,8631.50547,8884.348604,6592572346.0,150000000000.0
2018-04-23,8890.882431,8959.354943,8766.335742,8787.210206,5388898212.0,151000000000.0
2018-04-24,8785.307708,8966.254422,8775.238205,8924.023356,5577263963.0,151000000000.0
2018-04-25,8927.498953,9715.110088,8924.774677,9715.110088,7015588900.0,158000000000.0
2018-04-26,9689.429015,9745.08596,8828.361916,8846.751895,9496007199.0,157000000000.0
2018-04-27,8858.958859,9274.510917,8698.795549,9268.527837,7840135345.0,151000000000.0
2018-04-28,9272.688509,9364.296828,8970.449551,8974.089791,6420471434.0,157000000000.0
2018-04-29,8945.682032,9402.661888,8905.423789,9337.281363,6044135770.0,157000000000.0
2018-04-30,9337.929478,9519.119729,9194.490547,9413.409305,6578695509.0,159000000000.0
2018-05-01,9412.933157,9463.94026,9173.147998,9240.335679,6189381727.0,159000000000.0
2018-05-02,9253.083883,9253.083883,8881.779114,9096.810022,6156448196.0,153000000000.0
2018-05-03,9084.637928,9244.477839,8996.732769,9236.704389,4980811639.0,156000000000.0
2018-05-04,9236.410635,9807.420824,9186.736181,9769.290293,6010894136.0,160000000000.0
2018-05-05,9758.943853,9790.006235,9597.486912,9718.724265,6816067137.0,164000000000.0
2018-05-06,9714.030902,9972.750074,9708.097851,9864.060649,5831668636.0,168000000000.0
2018-05-07,9869.313498,9960.408723,9495.756447,9666.853489,5579263732.0,164000000000.0
2018-05-08,9673.823719,9679.398283,9256.52455,9372.878004,5126629695.0,159000000000.0
2018-05-09,9380.792342,9468.199602,9136.383479,9233.687914,5187265754.0,158000000000.0
2018-05-10,9232.346558,9384.380916,9074.433277,9327.374047,5229298824.0,157000000000.0
2018-05-11,9314.428561,9393.068048,9037.392112,9037.392112,5032109490.0,158000000000.0
2018-05-12,9040.788665,9040.788665,8394.767463,8422.66381,5789182784.0,149000000000.0
2018-05-13,8416.407228,8640.197051,8196.315735,8488.213129,5465653039.0,144000000000.0
2018-05-14,8488.70753,8753.425966,8376.219102,8699.820503,4329079560.0,146000000000.0
2018-05-15,8696.818046,8895.462876,8347.174977,8740.312768,5019113654.0,147000000000.0
2018-05-16,8735.400032,8832.722902,8477.513111,8515.701134,5366406569.0,147000000000.0
2018-05-17,8508.251974,8508.674226,8164.504936,8343.900226,5131375183.0,141000000000.0
2018-05-18,8341.615725,8408.350502,8054.71466,8088.947899,4471142638.0,142000000000.0
2018-05-19,8093.34718,8258.631884,7968.007688,8236.681884,4472415562.0,138000000000.0
2018-05-20,8236.022403,8338.416559,8160.754425,8225.333519,3931791517.0,141000000000.0
2018-05-21,8232.481807,8538.388398,8177.72473,8499.1229,3622202463.0,143000000000.0
2018-05-22,8504.392246,8536.846506,8353.567839,8399.115042,3892425910.0,144000000000.0
2018-05-23,8398.980741,8398.980741,8016.111592,8032.093711,3751166479.0,141000000000.0
2018-05-24,8021.527115,8050.00318,7525.488248,7570.538188,4347099238.0,134000000000.0
2018-05-25,7558.332248,7740.093095,7340.474586,7576.278752,4962607292.0,129000000000.0
2018-05-26,7597.498837,7649.031063,7397.190789,7488.637221,4140362594.0,128000000000.0
2018-05-27,7483.923187,7574.745396,7344.829727,7349.788652,3196176484.0,128000000000.0
2018-05-28,7358.682109,7380.225321,7269.543824,7363.93676,3037874871.0,125000000000.0
2018-05-29,7366.647775,7442.193014,7141.115481,7149.250597,3215107343.0,124000000000.0
2018-05-30,7148.382787,7530.365298,7108.097718,7474.562016,3815081592.0,125000000000.0
2018-05-31,7475.380975,7572.028924,7330.941503,7411.621917,3899968538.0,127000000000.0
2018-06-01,7410.996883,7588.941668,7361.209309,7504.038587,3635904694.0,128000000000.0
2018-06-02,7503.960275,7590.623838,7411.831128,7525.473797,3534811211.0,128000000000.0
2018-06-03,7520.809781,7659.692451,7481.281345,7588.637728,3506256000.0,130000000000.0
2018-06-04,7586.635659,7709.254871,7567.496423,7684.931799,3988066392.0,131000000000.0
2018-06-05,7687.675752,7709.043781,7473.489414,7505.890508,3930562179.0,130000000000.0
2018-06-06,7504.612582,7628.660711,7407.337754,7612.115176,3615936275.0,128000000000.0
2018-06-07,7611.859044,7645.242998,7501.760893,7577.593405,3324816448.0,130000000000.0
2018-06-08,7576.087612,7711.707126,7576.087612,7654.789136,3371952935.0,131000000000.0
2018-06-09,7659.864,7677.597494,7564.965087,7622.637061,2974280009.0,130000000000.0
2018-06-10,7624.284,7658.105197,7559.667409,7559.667409,2724319399.0,130000000000.0
2018-06-11,7563.600993,7563.600993,6759.04614,6797.078904,3104326327.0,123000000000.0
2018-06-12,6804.106499,6851.118289,6721.954597,6847.943671,3827038712.0,116000000000.0
2018-06-13,6845.923064,6867.28703,6535.551159,6558.514878,3102008137.0,116000000000.0
2018-06-14,6559.943494,6599.514736,6283.231869,6308.396028,3295765433.0,111000000000.0
2018-06-15,6307.58885,6667.673554,6293.277845,6649.438347,3663602706.0,111000000000.0
2018-06-16,6650.926765,6652.572392,6470.053174,6473.773491,3114118487.0,112000000000.0
2018-06-17,6469.496413,6514.550897,6395.022991,6505.755311,2350148805.0,110000000000.0
2018-06-18,6500.435004,6541.234834,6459.314001,6461.213025,2039619864.0,111000000000.0
2018-06-19,6460.218405,6724.301589,6400.071429,6700.596021,2259399592.0,111000000000.0
2018-06-20,6705.753312,6754.452193,6677.957643,6722.636753,2930821031.0,115000000000.0
2018-06-21,6720.901573,6754.942346,6577.803076,6734.137828,3087939613.0,114000000000.0
2018-06-22,6734.137828,6770.207068,6695.896164,6711.941657,2901154212.0,115000000000.0
2018-06-23,6712.439403,6715.006409,6056.861989,6071.720089,3351734963.0,109000000000.0
2018-06-24,6073.054271,6244.375949,6070.106576,6156.300264,4089480600.0,105000000000.0
2018-06-25,6157.664108,6211.292125,5829.901535,6149.117943,3728670367.0,103000000000.0
2018-06-26,6149.963219,6289.175734,6113.991153,6238.074119,4343151231.0,106000000000.0
2018-06-27,6247.16349,6255.443513,6103.03072,6103.03072,3889799377.0,106000000000.0
2018-06-28,6108.081816,6172.527246,6049.848945,6108.694146,3736840201.0,104000000000.0
2018-06-29,6118.418332,6138.65547,5896.088025,5912.435446,3121465243.0,104000000000.0
2018-06-30,5910.738004,6180.342189,5847.32314,6127.560923,2839622172.0,101000000000.0
2018-07-01,6133.703977,6425.917485,6130.992663,6376.564855,3771289832.0,109000000000.0
2018-07-02,6385.423752,6409.365459,6310.846816,6364.401842,3508360443.0,109000000000.0
2018-07-03,6363.378352,6638.313861,6302.439983,6595.968717,3807596497.0,110000000000.0
2018-07-04,6595.975191,6645.83559,6483.564311,6534.644903,5004522313.0,113000000000.0
2018-07-05,6537.368502,6686.344375,6435.020217,6603.099909,4840988988.0,112000000000.0
2018-07-06,6612.111581,6636.326263,6492.340691,6532.499354,4643821208.0,113000000000.0
2018-07-07,6528.310929,6600.606901,6461.897553,6600.606901,4811073504.0,112000000000.0
2018-07-08,6594.777709,6725.931832,6528.997977,6718.701013,4981676690.0,113000000000.0
2018-07-09,6715.37828,6759.512217,6687.64458,6711.7568,4983369409.0,115000000000.0
2018-07-10,6713.143583,6746.343655,6664.513133,6669.99851,4925375835.0,115000000000.0
2018-07-11,6670.315363,6677.743512,6316.171328,6319.83561,4677923064.0,111000000000.0
2018-07-12,6318.74122,6390.003178,6318.74122,6367.687185,3967828330.0,109000000000.0
2018-07-13,6369.83685,6375.149278,6129.642443,6202.442176,3447735128.0,107000000000.0
2018-07-14,6217.319818,6294.955455,6181.047378,6215.784718,3821904703.0,107000000000.0
2018-07-15,6220.174225,6264.895759,6195.279637,6250.050407,3734323550.0,107000000000.0
2018-07-16,6250.324791,6381.087798,6236.637067,6346.599551,3455989686.0,108000000000.0
2018-07-17,6349.113033,6705.492444,6336.933529,6705.492444,4630543497.0,112000000000.0
2018-07-18,6698.843899,7347.954698,6666.153806,7317.330034,5419192993.0,117000000000.0
2018-07-19,7313.602736,7506.522682,7293.696027,7353.883851,6330311100.0,127000000000.0
2018-07-20,7349.626445,7480.491111,7289.406628,7443.660646,5846088135.0,127000000000.0
2018-07-21,7444.56841,7552.76424,7305.638275,7329.843348,4966521400.0,127000000000.0
2018-07-22,7330.341057,7410.512438,7264.995036,7400.986497,4512259647.0,126000000000.0
2018-07-23,7398.45221,7535.76737,7381.602713,7391.747574,3665112372.0,128000000000.0
2018-07-24,7386.710266,7753.766991,7375.794247,7712.930732,4687601680.0,131000000000.0
2018-07-25,7715.394161,8349.100819,7704.861421,8338.94062,5764717501.0,138000000000.0
2018-07-26,8343.380119,8416.620991,8070.16926,8179.363887,6176077122.0,141000000000.0
2018-07-27,8165.597549,8280.383113,7874.765232,7933.673932,4940766515.0,141000000000.0
2018-07-28,7925.661361,8261.135335,7834.490761,8158.491094,4974252391.0,138000000000.0
2018-07-29,8172.875761,8218.909622,8094.790455,8195.281388,4271083963.0,140000000000.0
2018-07-30,8230.522037,8273.04121,8130.355937,8211.614335,3666674349.0,141000000000.0
2018-07-31,8218.147752,8237.120087,7885.594529,8181.184914,4448141892.0,140000000000.0
2018-08-01,8174.64174,8174.64174,7662.792136,7752.144492,5247534992.0,136000000000.0
2018-08-02,7744.631395,7747.417375,7492.216628,7596.721803,4823441462.0,130000000000.0
2018-08-03,7600.558994,7685.923379,7508.516749,7551.493153,4163829164.0,131000000000.0
2018-08-04,7548.457736,7548.457736,7309.308752,7422.438043,4091971160.0,127000000000.0
2018-08-05,7423.369337,7491.7418,6967.69686,7017.844894,3860203505.0,125000000000.0
2018-08-06,7021.618543,7076.470274,6924.906452,7041.990104,3682909104.0,121000000000.0
2018-08-07,7040.944983,7144.007979,6869.734955,6935.713092,3306255574.0,120000000000.0
2018-08-08,6945.218332,7140.708762,6722.266221,6732.82669,3700827846.0,120000000000.0
2018-08-09,6736.300264,6736.300264,6205.352344,6281.517374,4609610922.0,111000000000.0
2018-08-10,6291.645098,6629.937974,6248.586464,6563.764604,4210397001.0,110000000000.0
2018-08-11,6556.799002,6587.10507,6109.974095,6183.831056,4181392944.0,110000000000.0
2018-08-12,6178.816153,6460.502986,6100.812339,6293.915942,4185821571.0,107000000000.0
2018-08-13,6269.572356,6433.372534,6227.371135,6342.511734,3631377731.0,109000000000.0
2018-08-14,6342.495381,6509.961457,6209.058763,6284.928115,3625488362.0,110000000000.0
2018-08-15,6287.053221,6287.053221,5952.33538,6207.11752,4314826468.0,105000000000.0
2018-08-16,6217.842249,6594.442382,6217.842249,6306.298266,4271528735.0,110000000000.0
2018-08-17,6302.073567,6475.480838,6263.536971,6329.69734,4159955398.0,110000000000.0
2018-08-18,6339.303346,6587.627902,6331.717334,6587.234439,4220932607.0,112000000000.0
2018-08-19,6597.212073,6628.429298,6345.785261,6420.016879,4098661004.0,111000000000.0
2018-08-20,6416.237391,6543.637614,6354.653623,6509.311913,3185408872.0,111000000000.0
2018-08-21,6504.064719,6539.184995,6277.402389,6291.971192,3226319435.0,111000000000.0
2018-08-22,6284.246452,6494.949182,6282.055268,6482.48094,3352928439.0,110000000000.0
2018-08-23,6481.300216,6820.081467,6319.84835,6376.530714,3605706790.0,114000000000.0
2018-08-24,6379.980149,6545.659035,6379.980149,6528.524415,3432974935.0,111000000000.0
2018-08-25,6534.230351,6721.363282,6501.066967,6709.592961,3159935179.0,113000000000.0
2018-08-26,6703.50453,6787.241349,6682.141058,6745.155573,3482620042.0,116000000000.0
2018-08-27,6740.966519,6763.799067,6594.151992,6705.158423,2897692512.0,115000000000.0
2018-08-28,6708.159869,6885.057976,6671.239735,6883.391277,3208584744.0,116000000000.0
2018-08-29,6892.11882,7116.23749,6870.993673,7082.637385,4088489332.0,120000000000.0
2018-08-30,7080.255896,7118.60906,6960.460368,7036.643094,4017126669.0,122000000000.0
2018-08-31,7036.431587,7058.898977,6832.739176,6973.880312,3821615060.0,120000000000.0
2018-09-01,6977.184897,7056.498152,6905.339149,7018.26405,3847879825.0,120000000000.0
2018-09-02,7011.745045,7238.263496,7011.745045,7193.248733,3736417381.0,122000000000.0
2018-09-03,7189.711798,7303.005791,7126.75376,7277.239549,4026452650.0,125000000000.0
